,Date,Adj Close,Volume
0,2020-12-18,2.1600000858306885,13100
1,2020-12-21,2.1500000953674316,8300
2,2020-12-22,2.2880001068115234,900
3,2020-12-23,1.8899999856948853,700
4,2020-12-24,1.9199999570846558,6800
5,2020-12-28,2.0199999809265137,36900
6,2020-12-29,2.200000047683716,76000
7,2020-12-30,2.130000114440918,11000
8,2020-12-31,2.130000114440918,2200
9,2021-01-04,2.0799999237060547,29400
10,2021-01-05,2.1110000610351562,3400
11,2021-01-06,2.299999952316284,28800
12,2021-01-07,2.2799999713897705,1600
13,2021-01-08,2.200000047683716,28000
14,2021-01-11,2.1500000953674316,34300
15,2021-01-12,2.25,45100
16,2021-01-13,2.2100000381469727,29900
17,2021-01-14,2.490000009536743,15000
18,2021-01-15,2.3550000190734863,12400
19,2021-01-19,2.2100000381469727,221800
20,2021-01-20,2.25,14200
21,2021-01-21,2.380000114440918,52900
22,2021-01-22,2.240000009536743,84300
23,2021-01-25,2.319999933242798,23600
24,2021-01-26,2.25600004196167,55000
25,2021-01-27,2.799999952316284,338300
26,2021-01-28,2.75,32900
27,2021-01-29,2.4200000762939453,62900
28,2021-02-01,2.5350000858306885,422700
29,2021-02-02,2.7200000286102295,1952400
30,2021-02-03,2.625,240300
31,2021-02-04,2.569999933242798,254900
32,2021-02-05,2.5299999713897705,259400
33,2021-02-08,2.809999942779541,425900
34,2021-02-09,2.880000114440918,168200
35,2021-02-10,2.75,219600
36,2021-02-11,2.7300000190734863,163400
37,2021-02-12,2.6559998989105225,222800
38,2021-02-16,2.5899999141693115,219900
39,2021-02-17,2.759999990463257,155800
40,2021-02-18,2.799999952316284,97400
41,2021-02-19,2.880000114440918,49300
42,2021-02-22,2.8550000190734863,51600
43,2021-02-23,2.390000104904175,221500
44,2021-02-24,2.0,272000
45,2021-02-25,2.1050000190734863,142800
46,2021-02-26,2.0950000286102295,107700
47,2021-03-01,2.0,43900
48,2021-03-02,2.180000066757202,26200
49,2021-03-03,2.2100000381469727,113000
50,2021-03-04,1.899999976158142,232500
51,2021-03-05,1.690000057220459,153400
52,2021-03-08,1.6799999475479126,76800
53,2021-03-09,1.75,14300
54,2021-03-10,1.899999976158142,338500
55,2021-03-11,2.309999942779541,102200
56,2021-03-12,2.130000114440918,44400
57,2021-03-15,1.9700000286102295,41000
58,2021-03-16,1.8799999952316284,29600
59,2021-03-17,1.8300000429153442,20800
60,2021-03-18,1.8899999856948853,95300
61,2021-03-19,1.840000033378601,61800
62,2021-03-22,1.8899999856948853,56100
63,2021-03-23,1.7000000476837158,98500
64,2021-03-24,1.600000023841858,76600
65,2021-03-25,1.4800000190734863,67600
66,2021-03-26,1.75,57300
67,2021-03-29,1.75,24100
68,2021-03-30,1.600000023841858,22300
69,2021-03-31,1.5199999809265137,13900
70,2021-04-01,1.600000023841858,40900
71,2021-04-05,1.6200000047683716,10600
72,2021-04-06,1.600000023841858,6700
73,2021-04-07,1.649999976158142,15200
74,2021-04-08,1.7599999904632568,10700
75,2021-04-09,1.6299999952316284,45500
76,2021-04-12,1.6100000143051147,7000
77,2021-04-13,1.5299999713897705,20100
78,2021-04-14,1.3899999856948853,73500
79,2021-04-15,1.4700000286102295,68300
80,2021-04-16,1.4500000476837158,56200
81,2021-04-19,1.4299999475479126,26400
82,2021-04-20,1.440000057220459,46800
83,2021-04-21,1.7000000476837158,46500
84,2021-04-22,1.7300000190734863,11000
85,2021-04-23,1.7000000476837158,3700
86,2021-04-26,1.7000000476837158,53500
87,2021-04-27,1.7000000476837158,19200
88,2021-04-28,1.940000057220459,44500
89,2021-04-29,1.840000033378601,3800
90,2021-04-30,1.899999976158142,7500
91,2021-05-03,1.8350000381469727,5300
92,2021-05-04,1.8450000286102295,23500
93,2021-05-05,1.899999976158142,21100
94,2021-05-06,1.7899999618530273,53200
95,2021-05-07,1.725000023841858,2800
96,2021-05-10,1.7000000476837158,8500
97,2021-05-11,1.7000000476837158,11900
98,2021-05-12,1.75,19300
99,2021-05-13,1.6699999570846558,19000
100,2021-05-14,1.7000000476837158,39900
101,2021-05-17,1.600000023841858,27500
102,2021-05-18,1.350000023841858,109700
103,2021-05-19,1.399999976158142,3500
104,2021-05-20,1.559999942779541,22800
105,2021-05-21,1.659999966621399,7200
106,2021-05-24,1.690000057220459,55600
107,2021-05-25,1.690000057220459,8400
108,2021-05-26,1.7100000381469727,11800
109,2021-05-27,1.8799999952316284,49200
110,2021-05-28,1.8799999952316284,5600
111,2021-06-01,1.9600000381469727,5100
112,2021-06-02,1.9900000095367432,19200
113,2021-06-03,2.059999942779541,10500
114,2021-06-04,2.0399999618530273,19900
115,2021-06-07,1.9500000476837158,55000
116,2021-06-08,1.9500000476837158,76400
117,2021-06-09,1.9900000095367432,39300
