,Date,Adj Close,Volume
0,2005-09-27,18.194910049438477,961200
1,2005-09-28,19.32619857788086,5747900
2,2005-09-29,19.05280113220215,1078200
3,2005-09-30,19.80699920654297,3123300
4,2005-10-03,20.268938064575195,1057900
5,2005-10-04,20.891151428222656,1768800
6,2005-10-05,20.928861618041992,904300
7,2005-10-06,21.287099838256836,1614200
8,2005-10-07,20.881725311279297,753400
9,2005-10-10,20.938291549682617,538700
10,2005-10-11,20.72145652770996,764600
11,2005-10-12,20.514055252075195,912900
12,2005-10-13,20.466917037963867,531300
13,2005-10-14,20.994848251342773,887800
14,2005-10-17,20.81572723388672,464000
15,2005-10-18,20.259511947631836,1815500
16,2005-10-19,20.155811309814453,1466000
17,2005-10-20,19.816429138183594,640900
18,2005-10-21,20.702604293823242,917000
19,2005-10-24,21.032562255859375,508800
20,2005-10-25,20.740310668945312,437300
21,2005-10-26,21.0419864654541,543200
22,2005-10-27,21.268247604370117,351200
23,2005-10-28,22.531524658203125,1614900
24,2005-10-31,23.26685905456543,706400
25,2005-11-01,23.58738899230957,866800
26,2005-11-02,25.97252655029297,2870200
27,2005-11-03,26.274208068847656,906100
28,2005-11-04,27.150951385498047,912600
29,2005-11-07,27.27351188659668,486900
30,2005-11-08,27.744882583618164,1395000
31,2005-11-09,29.507802963256836,1312300
32,2005-11-10,30.921916961669922,1948900
33,2005-11-11,31.440433502197266,1183900
34,2005-11-14,31.81751823425293,1059200
35,2005-11-15,31.94007110595703,759200
36,2005-11-16,31.676111221313477,542600
37,2005-11-17,32.354896545410156,1011900
38,2005-11-18,31.157596588134766,529800
39,2005-11-21,30.158302307128906,636300
40,2005-11-22,30.639097213745117,421900
41,2005-11-23,31.148183822631836,671300
42,2005-11-25,30.969053268432617,138500
43,2005-11-28,31.496997833251953,630400
44,2005-11-29,31.016193389892578,428600
45,2005-11-30,31.66668128967285,690100
46,2005-12-01,32.317169189453125,371800
47,2005-12-02,32.317169189453125,428600
48,2005-12-05,30.497684478759766,1124400
49,2005-12-06,31.694965362548828,790600
50,2005-12-07,32.00608444213867,783900
51,2005-12-08,31.7326717376709,383700
52,2005-12-09,31.94007110595703,409700
53,2005-12-12,31.826946258544922,421500
54,2005-12-13,31.346149444580078,226700
55,2005-12-14,31.619558334350586,158400
56,2005-12-15,31.70439338684082,313900
57,2005-12-16,33.13736343383789,1646900
58,2005-12-19,33.23163986206055,377400
59,2005-12-20,33.29762649536133,564500
60,2005-12-21,34.419490814208984,701200
61,2005-12-22,34.72117614746094,247800
62,2005-12-23,35.569637298583984,493000
63,2005-12-27,35.31509017944336,476400
64,2005-12-28,35.30567169189453,327800
65,2005-12-29,35.23967742919922,189800
66,2005-12-30,35.01342010498047,172800
67,2006-01-03,35.30567169189453,1013200
68,2006-01-04,36.95545959472656,1928400
69,2006-01-05,37.43626403808594,317900
70,2006-01-06,36.766910552978516,349200
71,2006-01-09,36.39924621582031,220800
72,2006-01-10,35.635623931884766,191300
73,2006-01-11,32.807411193847656,974300
74,2006-01-12,32.986534118652344,2008900
75,2006-01-13,32.10034942626953,734200
76,2006-01-17,28.282245635986328,2351200
77,2006-01-18,29.224987030029297,1773700
78,2006-01-19,28.64991569519043,857200
79,2006-01-20,27.565759658813477,788700
80,2006-01-23,27.73545265197754,530800
81,2006-01-24,29.24384307861328,648900
82,2006-01-25,29.224987030029297,836300
83,2006-01-26,28.517925262451172,313700
84,2006-01-27,27.235803604125977,518600
85,2006-01-30,27.339500427246094,917300
86,2006-01-31,27.660032272338867,490600
87,2006-02-01,27.69774627685547,816800
88,2006-02-02,28.291671752929688,767200
89,2006-02-03,27.858007431030273,397600
90,2006-02-06,27.59404182434082,550900
91,2006-02-07,27.339500427246094,489800
92,2006-02-08,28.272825241088867,869700
93,2006-02-09,28.61220359802246,443400
94,2006-02-10,28.282245635986328,403700
95,2006-02-13,29.3852481842041,826000
96,2006-02-14,30.921916961669922,668600
97,2006-02-15,31.81751823425293,807800
98,2006-02-16,31.468713760375977,244400
99,2006-02-17,31.25188636779785,316000
100,2006-02-21,30.639097213745117,772700
101,2006-02-22,31.713817596435547,637200
102,2006-02-23,32.665992736816406,926300
103,2006-02-24,31.600683212280273,654000
104,2006-02-27,31.440433502197266,538500
105,2006-02-28,31.195316314697266,408200
106,2006-03-01,30.921916961669922,1149500
107,2006-03-02,31.016193389892578,388600
108,2006-03-03,30.04517364501953,895800
109,2006-03-06,29.988609313964844,681300
110,2006-03-07,30.554250717163086,816900
111,2006-03-08,31.54412841796875,691900
112,2006-03-09,30.969053268432617,275900
113,2006-03-10,31.355587005615234,1123800
114,2006-03-13,31.157596588134766,498300
115,2006-03-14,32.14748001098633,538900
116,2006-03-15,33.06194305419922,1084100
117,2006-03-16,33.15621566772461,595300
118,2006-03-17,33.40133285522461,426900
119,2006-03-20,34.83430480957031,990300
120,2006-03-21,34.862571716308594,1532000
121,2006-03-22,37.33256149291992,2143500
122,2006-03-23,36.87062454223633,2010800
123,2006-03-24,36.49351501464844,848400
124,2006-03-27,36.92717742919922,1208300
125,2006-03-28,35.418792724609375,1310200
126,2006-03-29,35.55078125,838400
127,2006-03-30,35.343379974365234,647600
128,2006-03-31,37.70965576171875,2145500
129,2006-04-03,37.33256149291992,1034600
130,2006-04-04,37.21943664550781,891800
131,2006-04-05,37.21943664550781,467300
132,2006-04-06,37.85106658935547,1680000
133,2006-04-07,37.37969970703125,1383600
134,2006-04-10,35.74875259399414,1275800
135,2006-04-11,35.35280990600586,1184400
136,2006-04-12,35.35280990600586,1097200
137,2006-04-13,36.41809844970703,1330900
138,2006-04-17,34.78715515136719,2194600
139,2006-04-18,34.92856979370117,1791500
140,2006-04-19,36.238975524902344,2086800
141,2006-04-20,35.82417297363281,1155400
142,2006-04-21,35.569637298583984,1826900
143,2006-04-24,39.5008659362793,3134300
144,2006-04-25,40.28334426879883,2257700
145,2006-04-26,40.528465270996094,1115700
146,2006-04-27,41.763450622558594,1366700
147,2006-04-28,40.78300094604492,1167500
148,2006-05-01,41.17894744873047,996100
149,2006-05-02,42.800453186035156,1990600
150,2006-05-03,45.06304931640625,2106000
151,2006-05-04,45.29872512817383,2102800
152,2006-05-05,45.80781173706055,654300
153,2006-05-08,44.5916633605957,1375200
154,2006-05-09,48.67374801635742,3223200
155,2006-05-10,47.23134231567383,1688700
156,2006-05-11,46.30746841430664,1129900
157,2006-05-12,45.27044677734375,648500
158,2006-05-15,46.90138626098633,1214000
159,2006-05-16,45.11016845703125,755300
160,2006-05-17,43.96003723144531,1055800
161,2006-05-18,44.21458053588867,848500
162,2006-05-19,44.685943603515625,1612000
163,2006-05-22,44.30885696411133,1437800
164,2006-05-23,42.60248947143555,1062500
165,2006-05-24,41.310935974121094,1736000
166,2006-05-25,41.3863525390625,656800
167,2006-05-26,43.71492004394531,1798300
168,2006-05-30,42.05569839477539,1009700
169,2006-05-31,44.026031494140625,1833800
170,2006-06-01,43.60177993774414,2097300
171,2006-06-02,43.22468948364258,1219200
172,2006-06-05,42.02741241455078,1258000
173,2006-06-06,43.63007736206055,1433400
174,2006-06-07,44.205142974853516,1748100
175,2006-06-08,44.478546142578125,2039800
176,2006-06-09,45.08189010620117,832800
177,2006-06-12,41.716304779052734,2493500
178,2006-06-13,39.17091369628906,4141900
179,2006-06-14,40.05708694458008,2547400
