,Date,Adj Close,Volume
0,2008-01-29,0.7025894522666931,1489000
1,2008-01-30,0.6825154423713684,219000
2,2008-01-31,0.7668261528015137,182300
3,2008-02-01,0.7636144161224365,28200
4,2008-02-04,0.7628114223480225,8300
5,2008-02-05,0.7314959168434143,29500
6,2008-02-06,0.722663402557373,16000
7,2008-02-07,0.7547818422317505,6000
8,2008-02-08,0.7234663963317871,7900
9,2008-02-11,0.7258753180503845,3500
10,2008-02-12,0.7306931018829346,28900
11,2008-02-13,0.7234663963317871,13200
12,2008-02-14,0.7274811863899231,13100
13,2008-02-15,0.722663402557373,10000
14,2008-02-19,0.7387226223945618,3100
15,2008-02-20,0.7716439962387085,23000
16,2008-02-21,0.7949296832084656,86500
17,2008-02-22,0.7724469304084778,3200
18,2008-02-25,0.7612054944038391,6600
19,2008-02-26,0.7676291465759277,7700
20,2008-02-27,0.7636144161224365,1700
21,2008-02-28,0.7748557329177856,6900
22,2008-02-29,0.8270481824874878,12100
23,2008-03-03,0.8318659067153931,12400
24,2008-03-04,0.819018542766571,3600
25,2008-03-05,0.819018542766571,5400
26,2008-03-06,0.819018542766571,2400
27,2008-03-07,0.8704080581665039,10300
28,2008-03-10,0.910555899143219,13300
29,2008-03-11,1.0277879238128662,21500
30,2008-03-12,0.9892459511756897,4400
31,2008-03-13,0.957127571105957,14600
32,2008-03-14,0.9474921822547913,7600
33,2008-03-17,0.8447132706642151,8500
34,2008-03-18,0.819018542766571,24300
35,2008-03-19,0.7628114223480225,33400
36,2008-03-20,0.7660232782363892,20200
37,2008-03-24,0.819018542766571,4800
38,2008-03-25,0.8431074023246765,26900
39,2008-03-26,0.7234663963317871,68900
40,2008-03-27,0.7266782522201538,107400
41,2008-03-28,0.6993775963783264,80000
42,2008-03-31,0.7114219665527344,11600
43,2008-04-01,0.7628114223480225,4600
44,2008-04-02,0.7612054944038391,3400
45,2008-04-03,0.7708410620689392,2100
46,2008-04-04,0.8848612308502197,35100
47,2008-04-07,0.7684320211410522,38300
48,2008-04-08,0.819018542766571,21000
49,2008-04-09,0.8029593825340271,28400
50,2008-04-10,0.785294234752655,4500
51,2008-04-11,0.785294234752655,4400
52,2008-04-14,0.8069741725921631,2800
53,2008-04-15,0.8093830347061157,22500
54,2008-04-16,0.8270481824874878,900
55,2008-04-17,0.835077702999115,3400
56,2008-04-18,0.8511369228363037,4900
57,2008-04-21,0.8631813526153564,7500
58,2008-04-22,0.8824524879455566,20400
59,2008-04-23,0.8527428507804871,12400
60,2008-04-24,0.8447132706642151,6600
61,2008-04-25,0.8431074023246765,4400
62,2008-04-28,0.8511369228363037,9000
63,2008-04-29,0.8431074023246765,10600
64,2008-04-30,0.856757640838623,16000
65,2008-05-01,0.8447132706642151,8000
66,2008-05-02,0.8511369228363037,5600
67,2008-05-05,0.8471221923828125,8000
68,2008-05-06,0.8511369228363037,5000
69,2008-05-07,0.8671960830688477,9900
70,2008-05-08,0.8928908109664917,2000
71,2008-05-09,0.8752256631851196,11500
72,2008-05-12,0.8792404532432556,1700
73,2008-05-13,0.8928908109664917,2700
74,2008-05-14,0.9611423015594482,18400
75,2008-05-15,0.9611423015594482,9900
76,2008-05-16,1.0085170269012451,15400
77,2008-05-19,1.1723206043243408,30200
78,2008-05-20,1.1843650341033936,30300
79,2008-05-21,1.2903556823730469,56800
