,Date,Adj Close,Volume
0,2013-09-26,9.960000038146973,946000
1,2013-09-27,10.100000381469727,253300
2,2013-09-30,10.0,84900
3,2013-10-01,10.0,74500
4,2013-10-02,9.970000267028809,94000
5,2013-10-03,10.0,72400
6,2013-10-04,10.199999809265137,109800
7,2013-10-07,10.180000305175781,52700
8,2013-10-08,10.119999885559082,13900
9,2013-10-09,10.149999618530273,14800
10,2013-10-10,10.199999809265137,80300
11,2013-10-11,10.180000305175781,23700
12,2013-10-14,10.0,64400
13,2013-10-15,10.180000305175781,10200
14,2013-10-16,10.25,7100
15,2013-10-17,10.4399995803833,63100
16,2013-10-18,11.010000228881836,154200
17,2013-10-21,12.899999618530273,252600
18,2013-10-22,13.130000114440918,321200
19,2013-10-23,13.109999656677246,65000
20,2013-10-24,12.609999656677246,74700
21,2013-10-25,12.359999656677246,130200
22,2013-10-28,11.869999885559082,67800
23,2013-10-29,13.0600004196167,180100
24,2013-10-30,12.550000190734863,133500
25,2013-10-31,12.680000305175781,89300
26,2013-11-01,12.760000228881836,46400
27,2013-11-04,13.0,67700
28,2013-11-05,13.0,29200
29,2013-11-06,13.119999885559082,99900
30,2013-11-07,13.0,75100
31,2013-11-08,12.800000190734863,88200
32,2013-11-11,12.899999618530273,17200
33,2013-11-12,13.0,12200
34,2013-11-13,12.619999885559082,13500
35,2013-11-14,12.390000343322754,20900
36,2013-11-15,12.65999984741211,16500
37,2013-11-18,12.210000038146973,79900
38,2013-11-19,12.430000305175781,10400
39,2013-11-20,12.5,22000
40,2013-11-21,12.5600004196167,27200
41,2013-11-22,12.569999694824219,39300
42,2013-11-25,12.569999694824219,59600
43,2013-11-26,12.630000114440918,46600
44,2013-11-27,12.960000038146973,36200
45,2013-11-29,13.1899995803833,54600
46,2013-12-02,12.579999923706055,18600
47,2013-12-03,12.3100004196167,47300
48,2013-12-04,12.890000343322754,75000
49,2013-12-05,13.119999885559082,126000
50,2013-12-06,14.369999885559082,192100
51,2013-12-09,14.880000114440918,195100
52,2013-12-10,15.59000015258789,100600
53,2013-12-11,15.8100004196167,127900
54,2013-12-12,15.140000343322754,97400
55,2013-12-13,14.779999732971191,68800
56,2013-12-16,15.479999542236328,92400
57,2013-12-17,15.140000343322754,77500
58,2013-12-18,15.199999809265137,77200
59,2013-12-19,15.390000343322754,80800
60,2013-12-20,14.800000190734863,693700
61,2013-12-23,14.930000305175781,32400
62,2013-12-24,15.020000457763672,51900
63,2013-12-26,14.970000267028809,22700
64,2013-12-27,14.890000343322754,66800
65,2013-12-30,14.979999542236328,37200
66,2013-12-31,15.010000228881836,83900
67,2014-01-02,14.630000114440918,22500
68,2014-01-03,14.350000381469727,47300
69,2014-01-06,14.329999923706055,64100
70,2014-01-07,14.739999771118164,49300
71,2014-01-08,14.65999984741211,37600
72,2014-01-09,14.15999984741211,42600
73,2014-01-10,14.0,48200
74,2014-01-13,13.699999809265137,43300
75,2014-01-14,13.880000114440918,116600
76,2014-01-15,13.970000267028809,63600
77,2014-01-16,14.289999961853027,71400
78,2014-01-17,14.420000076293945,45000
79,2014-01-21,14.149999618530273,14900
80,2014-01-22,14.149999618530273,41600
81,2014-01-23,13.729999542236328,38100
82,2014-01-24,13.390000343322754,117200
83,2014-01-27,13.720000267028809,33900
84,2014-01-28,13.84000015258789,44000
85,2014-01-29,13.609999656677246,26100
86,2014-01-30,14.0,72700
87,2014-01-31,13.630000114440918,37600
88,2014-02-03,13.609999656677246,116600
89,2014-02-04,13.680000305175781,26800
90,2014-02-05,13.140000343322754,39700
91,2014-02-06,13.15999984741211,30500
92,2014-02-07,13.069999694824219,49000
93,2014-02-10,13.119999885559082,31300
94,2014-02-11,12.789999961853027,22400
95,2014-02-12,12.520000457763672,39100
96,2014-02-13,12.539999961853027,64100
97,2014-02-14,14.0,78500
98,2014-02-18,13.65999984741211,109100
99,2014-02-19,15.020000457763672,101300
100,2014-02-20,17.979999542236328,469000
101,2014-02-21,20.670000076293945,358800
102,2014-02-24,20.100000381469727,297900
103,2014-02-25,20.0,126500
104,2014-02-26,19.790000915527344,95600
105,2014-02-27,19.200000762939453,196200
106,2014-02-28,23.65999984741211,488100
107,2014-03-03,25.110000610351562,270100
108,2014-03-04,24.639999389648438,217000
109,2014-03-05,25.149999618530273,163300
110,2014-03-06,26.360000610351562,223800
111,2014-03-07,25.290000915527344,165800
112,2014-03-10,27.420000076293945,108800
113,2014-03-11,26.31999969482422,83500
114,2014-03-12,26.459999084472656,124900
115,2014-03-13,26.200000762939453,174100
116,2014-03-14,25.399999618530273,88100
117,2014-03-17,25.75,119500
118,2014-03-18,25.510000228881836,174800
119,2014-03-19,26.34000015258789,160800
120,2014-03-20,25.700000762939453,1383700
121,2014-03-21,25.469999313354492,234500
122,2014-03-24,25.809999465942383,213300
123,2014-03-25,25.43000030517578,209600
124,2014-03-26,24.270000457763672,468900
125,2014-03-27,24.950000762939453,367500
126,2014-03-28,24.959999084472656,274700
127,2014-03-31,24.670000076293945,511700
128,2014-04-01,24.360000610351562,405600
129,2014-04-02,24.290000915527344,319400
130,2014-04-03,23.559999465942383,234100
131,2014-04-04,22.3799991607666,329500
132,2014-04-07,20.989999771118164,304800
133,2014-04-08,21.989999771118164,396900
134,2014-04-09,23.299999237060547,352200
135,2014-04-10,21.790000915527344,394100
136,2014-04-11,20.729999542236328,227600
137,2014-04-14,21.530000686645508,158500
138,2014-04-15,21.510000228881836,206800
139,2014-04-16,22.700000762939453,121200
140,2014-04-17,23.610000610351562,216700
141,2014-04-21,23.389999389648438,107200
