,Date,Adj Close,Volume
0,1997-08-08,674730.0,57
1,1997-08-11,705915.0,4
2,1997-08-12,657720.0,2
3,1997-08-13,635040.0,4
4,1997-08-14,654885.0,3
5,1997-08-15,635040.0,1
6,1997-08-18,623700.0,1
7,1997-08-19,606690.0,7
8,1997-08-20,618030.0,2
9,1997-08-21,618030.0,1
10,1997-08-22,612360.0,1
11,1997-08-25,640710.0,1
12,1997-08-26,635040.0,1
13,1997-08-27,629370.0,1
14,1997-08-28,635040.0,0
15,1997-08-29,640710.0,0
16,1997-09-02,674730.0,1
17,1997-09-03,669060.0,1
18,1997-09-04,663390.0,1
19,1997-09-05,646380.0,1
20,1997-09-08,686070.0,1
21,1997-09-09,754110.0,2
22,1997-09-10,788130.0,3
23,1997-09-11,822150.0,2
24,1997-09-12,827820.0,4
25,1997-09-15,810810.0,3
26,1997-09-16,805140.0,2
27,1997-09-17,816480.0,7
28,1997-09-18,856170.0,1
29,1997-09-19,861840.0,0
30,1997-09-22,856170.0,1
31,1997-09-23,873180.0,1
32,1997-09-24,895860.0,2
33,1997-09-25,924210.0,4
34,1997-09-26,929880.0,1
35,1997-09-29,924210.0,0
36,1997-09-30,901530.0,1
37,1997-10-01,901530.0,1
38,1997-10-02,873180.0,0
39,1997-10-03,827820.0,1
40,1997-10-06,839160.0,0
41,1997-10-07,839160.0,1
42,1997-10-08,833490.0,0
43,1997-10-09,810810.0,2
44,1997-10-10,799470.0,1
45,1997-10-13,788130.0,1
46,1997-10-14,782460.0,2
47,1997-10-15,722925.0,2
48,1997-10-16,714420.0,0
49,1997-10-17,703080.0,1
50,1997-10-20,725760.0,1
51,1997-10-21,731430.0,2
52,1997-10-22,731430.0,0
53,1997-10-23,708750.0,1
54,1997-10-24,720090.0,1
55,1997-10-27,703080.0,1
56,1997-10-28,657720.0,1
57,1997-10-29,635040.0,1
58,1997-10-30,635040.0,0
59,1997-10-31,646380.0,0
60,1997-11-03,652050.0,0
61,1997-11-04,646380.0,0
62,1997-11-05,646380.0,0
63,1997-11-06,652050.0,0
64,1997-11-07,652050.0,1
65,1997-11-10,646380.0,1
66,1997-11-11,635040.0,0
67,1997-11-12,606690.0,0
68,1997-11-13,612360.0,0
69,1997-11-14,612360.0,0
70,1997-11-17,640710.0,0
71,1997-11-18,623700.0,1
72,1997-11-19,589680.0,0
73,1997-11-20,589680.0,0
74,1997-11-21,612360.0,0
75,1997-11-24,589680.0,1
76,1997-11-25,567000.0,0
77,1997-11-26,578340.0,0
78,1997-11-28,578340.0,1
79,1997-12-01,567000.0,0
80,1997-12-02,555660.0,0
81,1997-12-03,561330.0,0
82,1997-12-04,544320.0,1
83,1997-12-05,544320.0,0
84,1997-12-08,544320.0,0
85,1997-12-09,567000.0,0
86,1997-12-10,555660.0,0
87,1997-12-11,555660.0,0
88,1997-12-12,527310.0,0
89,1997-12-15,538650.0,0
90,1997-12-16,521640.0,1
91,1997-12-17,521640.0,0
92,1997-12-18,521640.0,0
93,1997-12-19,504630.0,1
94,1997-12-22,433755.0,0
95,1997-12-23,445095.0,1
96,1997-12-24,430920.0,1
97,1997-12-26,413910.0,1
98,1997-12-29,408240.0,2
99,1997-12-30,388395.0,7
100,1997-12-31,436590.0,10
101,1998-01-02,430920.0,0
102,1998-01-05,436590.0,1
103,1998-01-06,425250.0,1
104,1998-01-07,419580.0,0
105,1998-01-08,419580.0,3
106,1998-01-09,419580.0,1
107,1998-01-12,428085.0,0
108,1998-01-13,430920.0,1
109,1998-01-14,430920.0,1
110,1998-01-15,419580.0,3
111,1998-01-16,413910.0,0
112,1998-01-20,408240.0,0
113,1998-01-21,402570.0,1
114,1998-01-22,374220.0,1
115,1998-01-23,362880.0,2
116,1998-01-26,374220.0,3
117,1998-01-27,368550.0,2
118,1998-01-28,362880.0,0
119,1998-01-29,368550.0,1
120,1998-01-30,368550.0,1
121,1998-02-02,453600.0,4
122,1998-02-03,442260.0,2
123,1998-02-04,447930.0,1
124,1998-02-05,527310.0,3
125,1998-02-06,584010.0,3
126,1998-02-09,589680.0,1
127,1998-02-10,606690.0,1
128,1998-02-11,578340.0,1
129,1998-02-12,555660.0,1
130,1998-02-13,601020.0,1
131,1998-02-17,572670.0,0
132,1998-02-18,561330.0,0
133,1998-02-19,578340.0,0
134,1998-02-20,578340.0,1
135,1998-02-23,589680.0,1
136,1998-02-24,589680.0,1
137,1998-02-25,584010.0,1
138,1998-02-26,584010.0,0
139,1998-02-27,601020.0,1
140,1998-03-02,623700.0,0
141,1998-03-03,623700.0,1
142,1998-03-04,618030.0,1
143,1998-03-05,612360.0,0
144,1998-03-06,623700.0,0
145,1998-03-09,674730.0,1
146,1998-03-10,640710.0,1
147,1998-03-11,663390.0,0
148,1998-03-12,657720.0,0
149,1998-03-13,643545.0,0
150,1998-03-16,629370.0,0
151,1998-03-17,629370.0,1
152,1998-03-18,623700.0,7
153,1998-03-19,612360.0,4
154,1998-03-20,586845.0,0
155,1998-03-23,555660.0,0
156,1998-03-24,521640.0,1
157,1998-03-25,510300.0,0
158,1998-03-26,504630.0,0
159,1998-03-27,515970.0,0
160,1998-03-30,521640.0,0
161,1998-03-31,567000.0,4
162,1998-04-01,572670.0,2
163,1998-04-02,612360.0,2
164,1998-04-03,567000.0,1
165,1998-04-06,572670.0,0
166,1998-04-07,561330.0,0
167,1998-04-08,549990.0,0
168,1998-04-09,544320.0,1
169,1998-04-13,535815.0,1
170,1998-04-14,487620.0,1
171,1998-04-15,470610.0,1
172,1998-04-16,476280.0,1
173,1998-04-17,476280.0,0
174,1998-04-20,479115.0,1
175,1998-04-21,463522.5,1
176,1998-04-22,459270.0,1
177,1998-04-23,481950.0,1
178,1998-04-24,447930.0,1
179,1998-04-27,436590.0,2
180,1998-04-28,447930.0,2
181,1998-04-29,453600.0,3
182,1998-04-30,567000.0,4
183,1998-05-01,544320.0,1
184,1998-05-04,544320.0,1
185,1998-05-05,521640.0,1
186,1998-05-06,532980.0,1
187,1998-05-07,521640.0,0
188,1998-05-08,635040.0,9
189,1998-05-11,663390.0,4
190,1998-05-12,646380.0,2
191,1998-05-13,606690.0,3
192,1998-05-14,612360.0,0
193,1998-05-15,595350.0,1
194,1998-05-18,589680.0,0
195,1998-05-19,589680.0,1
196,1998-05-20,578340.0,0
197,1998-05-21,589680.0,0
198,1998-05-22,581175.0,1
199,1998-05-26,498960.0,1
200,1998-05-27,481950.0,1
201,1998-05-28,549990.0,1
202,1998-05-29,527310.0,0
203,1998-06-01,504630.0,0
204,1998-06-02,521640.0,0
205,1998-06-03,498960.0,0
206,1998-06-04,496125.0,0
207,1998-06-05,498960.0,0
208,1998-06-08,487620.0,0
209,1998-06-09,490455.0,0
210,1998-06-10,496125.0,10
211,1998-06-11,487620.0,0
212,1998-06-12,473445.0,0
213,1998-06-15,470610.0,0
214,1998-06-16,464940.0,0
215,1998-06-17,481950.0,0
216,1998-06-18,470610.0,0
217,1998-06-19,447930.0,1
218,1998-06-22,456435.0,0
219,1998-06-23,447930.0,0
220,1998-06-24,453600.0,0
221,1998-06-25,453600.0,0
222,1998-06-26,459270.0,0
223,1998-06-29,493290.0,1
224,1998-06-30,490455.0,0
225,1998-07-01,504630.0,1
226,1998-07-02,521640.0,1
227,1998-07-06,510300.0,1
228,1998-07-07,521640.0,0
229,1998-07-08,515970.0,0
230,1998-07-09,467775.0,1
231,1998-07-10,462105.0,0
232,1998-07-13,459270.0,0
233,1998-07-14,459270.0,0
234,1998-07-15,453600.0,1
235,1998-07-16,447930.0,0
236,1998-07-17,476280.0,1
237,1998-07-20,476280.0,0
238,1998-07-21,476280.0,1
239,1998-07-22,470610.0,0
240,1998-07-23,459270.0,0
241,1998-07-24,411075.0,1
242,1998-07-27,425250.0,0
243,1998-07-28,447930.0,1
244,1998-07-29,464940.0,1
245,1998-07-30,459270.0,0
246,1998-07-31,413910.0,0
247,1998-08-03,408240.0,0
248,1998-08-04,396900.0,0
249,1998-08-05,402570.0,0
250,1998-08-06,402570.0,1
251,1998-08-07,379890.0,0
252,1998-08-10,396900.0,0
253,1998-08-11,391230.0,0
254,1998-08-12,396900.0,0
255,1998-08-13,374220.0,0
256,1998-08-14,368550.0,1
257,1998-08-17,371385.0,0
258,1998-08-18,368550.0,2
259,1998-08-19,357210.0,6
