,Date,Adj Close,Volume
0,2020-12-10,144.7100067138672,70447500
1,2020-12-11,139.25,26980800
2,2020-12-14,130.0,16966100
3,2020-12-15,124.80000305175781,10914400
4,2020-12-16,137.99000549316406,20409600
5,2020-12-17,147.0500030517578,15054700
6,2020-12-18,157.3000030517578,15954200
7,2020-12-21,163.02000427246094,17788100
8,2020-12-22,163.19000244140625,9872600
9,2020-12-23,158.00999450683594,5852500
10,2020-12-24,154.83999633789062,3621400
11,2020-12-28,149.0,6229200
12,2020-12-29,150.0,5402300
13,2020-12-30,148.42999267578125,3462400
14,2020-12-31,146.8000030517578,2795800
15,2021-01-04,139.14999389648438,6409900
16,2021-01-05,148.3000030517578,5974200
17,2021-01-06,142.77000427246094,4213900
18,2021-01-07,151.27000427246094,4482800
19,2021-01-08,149.77000427246094,4615600
20,2021-01-11,148.1300048828125,2801900
21,2021-01-12,160.8000030517578,8123600
22,2021-01-13,169.99000549316406,12529700
23,2021-01-14,180.5,9926500
24,2021-01-15,169.27000427246094,8575700
25,2021-01-19,173.69000244140625,4685400
26,2021-01-20,161.8300018310547,8517400
27,2021-01-21,180.39999389648438,17618400
28,2021-01-22,181.8699951171875,7136800
29,2021-01-25,177.52999877929688,7472900
30,2021-01-26,192.74000549316406,6460900
31,2021-01-27,201.25,11019800
32,2021-01-28,187.3699951171875,7077700
33,2021-01-29,183.6300048828125,4529800
34,2021-02-01,180.44000244140625,3877400
35,2021-02-02,179.1699981689453,4413600
36,2021-02-03,185.72000122070312,4169000
37,2021-02-04,195.8000030517578,3631500
38,2021-02-05,195.30999755859375,2869700
39,2021-02-08,200.42999267578125,3488100
40,2021-02-09,199.8800048828125,4725800
41,2021-02-10,211.66000366210938,5257200
42,2021-02-11,216.83999633789062,3595200
43,2021-02-12,212.67999267578125,3041700
44,2021-02-16,209.86000061035156,3487900
45,2021-02-17,201.9600067138672,4090600
46,2021-02-18,198.0399932861328,2791400
47,2021-02-19,201.07000732421875,2605800
48,2021-02-22,195.33999633789062,3674200
49,2021-02-23,187.58999633789062,5902400
50,2021-02-24,200.1999969482422,5983500
51,2021-02-25,182.05999755859375,11568500
52,2021-02-26,206.35000610351562,19368600
53,2021-03-01,196.4199981689453,15798500
54,2021-03-02,189.89999389648438,9144900
55,2021-03-03,180.39999389648438,10592900
56,2021-03-04,180.22999572753906,9993700
57,2021-03-05,179.80999755859375,8788500
58,2021-03-08,180.80999755859375,4988500
59,2021-03-09,183.11000061035156,6079900
60,2021-03-10,183.7899932861328,6145600
61,2021-03-11,197.8699951171875,6031200
62,2021-03-12,206.74000549316406,5556500
63,2021-03-15,209.99000549316406,4329400
64,2021-03-16,200.00999450683594,4605600
65,2021-03-17,201.36000061035156,3781900
66,2021-03-18,191.4499969482422,3711500
67,2021-03-19,194.38999938964844,4444600
68,2021-03-22,195.0,3740400
69,2021-03-23,187.13999938964844,3460600
70,2021-03-24,178.85000610351562,3756100
71,2021-03-25,176.16000366210938,5264100
72,2021-03-26,174.39999389648438,3562900
73,2021-03-29,182.5,4508800
74,2021-03-30,183.10000610351562,2903300
75,2021-03-31,187.94000244140625,3079500
76,2021-04-01,188.24000549316406,2921400
77,2021-04-05,186.69000244140625,2591400
78,2021-04-06,190.02999877929688,3565600
79,2021-04-07,179.94000244140625,6663500
80,2021-04-08,180.17999267578125,2625300
81,2021-04-09,179.5,2910200
82,2021-04-12,176.49000549316406,2619800
83,2021-04-13,177.9499969482422,3573600
84,2021-04-14,176.42999267578125,2938600
85,2021-04-15,175.35000610351562,2894900
86,2021-04-16,178.69000244140625,3058300
87,2021-04-19,174.5800018310547,3125700
88,2021-04-20,169.57000732421875,4575000
89,2021-04-21,167.07000732421875,3878600
90,2021-04-22,170.7100067138672,3856500
91,2021-04-23,174.25,3329900
92,2021-04-26,174.8800048828125,2549400
93,2021-04-27,177.94000244140625,2883000
94,2021-04-28,180.0,2409700
95,2021-04-29,177.67999267578125,3116000
96,2021-04-30,172.7100067138672,3569700
97,2021-05-03,168.11000061035156,3149700
98,2021-05-04,168.89999389648438,4658000
99,2021-05-05,162.3300018310547,3590100
100,2021-05-06,153.63999938964844,8529000
101,2021-05-07,151.2100067138672,7123600
102,2021-05-10,146.72999572753906,5827200
103,2021-05-11,142.72999572753906,8257400
104,2021-05-12,140.25,5307500
105,2021-05-13,135.75,13005400
106,2021-05-14,141.1999969482422,20290600
107,2021-05-17,132.5,39755000
108,2021-05-18,135.02000427246094,18555600
109,2021-05-19,138.19000244140625,15565500
110,2021-05-20,136.1999969482422,8903600
111,2021-05-21,134.7100067138672,10056500
112,2021-05-24,135.91000366210938,8543600
113,2021-05-25,133.99000549316406,10435800
114,2021-05-26,134.75,8179200
115,2021-05-27,143.1699981689453,21270200
116,2021-05-28,140.39999389648438,12000600
117,2021-06-01,144.30999755859375,16552100
118,2021-06-02,151.0,16245100
119,2021-06-03,144.19000244140625,11083300
120,2021-06-04,150.72999572753906,8490000
121,2021-06-07,148.97000122070312,7780200
122,2021-06-08,147.00999450683594,7125800
123,2021-06-09,144.85000610351562,5568400
